Line,Sample,X,Y,Mark,Status,GPSStat,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1410Hz,Q_1410Hz,I_4350Hz,Q_4350Hz,I_13530Hz,Q_13530Hz,I_42150Hz,Q_42150Hz,QSum
1,20794,-1,-1,65,0,1,73195850.7,201955.8507,2.1,-593,402.699,160.631,-151,-36.2,624.496,187.544,1945.57,2097.58,5571.49,8393.22
1,20795,-1,-1,65,0,1,73195950.7,201955.9507,2.1,-613,392.951,117.437,-115,-43.8,583.65,194.103,1938.69,2052.54,5357.67,8158.39
1,20796,-1,-1,65,0,1,73196050.7,201956.0507,2.1,-490,474.302,149.637,-120,-2.84,470.846,314.983,1956.79,2132.49,5385.85,8167.97
1,20797,-1,-1,65,0,1,73196150.7,201956.1507,2,-415,486.311,127.811,13.6648,-2.53,457.263,340.526,1944.48,2143.96,5452.43,8354.15
1,20798,-1,-1,65,0,1,73196250.7,201956.2507,2.1,-517,500.305,121.388,44.7432,4.34584,552.422,391.973,1927.13,2176.41,5480.11,8504.71
1,20799,-1,-1,65,0,1,73196350.7,201956.3507,2,-557,502.357,124.445,0.649684,-30.8,614.164,277.165,1967.26,2158.94,5565.63,8650.06
1,20800,-1,-1,65,0,1,73196450.7,201956.4507,2,-598,442.225,215.039,11.9629,-9.56,593.539,227.152,1992.49,2176.66,5518.24,8558.45
1,20801,-1,-1,65,0,1,73196550.7,201956.5507,2.1,-645,451.584,165.811,-58.2,8.30314,560.408,252.165,2004.92,2219.71,5448.82,8407.5
1,20802,-1,-1,65,0,1,73196650.7,201956.6507,2,-647,409.75,120.958,-149,16.3687,570.867,247.928,1968.2,2229.15,5396.28,8195.94
1,20803,-1,-1,65,0,1,73196750.7,201956.7507,2.1,-573,390.892,46.5406,-121,0.907622,509.834,247.664,1918.09,2198.1,5375.96,8073.87
1,20804,-1,-1,65,0,1,73196850.7,201956.8507,2.1,-563,463.28,133.064,-46.1,-20.9,482.032,233.15,1907.06,2117.29,5360.84,8167.11
1,20805,-1,-1,65,0,1,73196950.7,201956.9507,2.1,-426,516.341,129.903,-72.7,-8.27,558.162,223.143,1986.31,2139.49,5355.13,8343.28
1,20806,-1,-1,65,0,1,73197050.7,201957.0507,2.1,-437,510.851,159.088,-88.3,6.11093,537.716,223.168,2019.78,2156.21,5345.45,8325.53
1,20807,-1,-1,65,0,1,73197150.7,201957.1507,2.1,-637,490.163,201.193,-83.6,22.0915,525.19,159.548,2029.84,2191.62,5507.66,8469.27
1,20808,-1,-1,65,0,1,73197250.7,201957.2507,2.1,-653,418.073,187.026,-14.2,-8.98,509.025,159.369,2004.69,2166.03,5511.14,8428.69
1,20809,-1,-1,65,0,1,73197350.7,201957.3507,2.1,-508,414.062,176.482,25.1065,-54.5,596.518,184.25,1963.32,2266.89,5484.57,8483.58
1,20810,-1,-1,65,0,1,73197450.7,201957.4507,2.1,-497,422.209,206.593,-45.4,-49.5,660.306,187.249,1991.66,2207.67,5409.93,8438.72
1,20811,-1,-1,65,0,1,73197550.7,201957.5507,2.1,-620,416.591,206.759,-72.4,23.625,564.97,319.728,1904.75,2110.41,5464.52,8278.44
1,20812,-1,-1,65,0,1,73197650.7,201957.6507,2.1,-578,413.896,225.972,-51.2,80.691,557.761,311.52,1883.5,2081.77,5408.88,8212.81
1,20813,-1,-1,65,0,1,73197750.7,201957.7507,2.1,-491,410.876,291.011,-77.3,67.5818,592.56,286.379,1924.26,2038.67,5399.18,8249.62
1,20814,-1,-1,65,0,1,73197850.7,201957.8507,2.1,-450,392.154,250.812,-80.1,71.5299,547.823,285.362,1947.25,2031.85,5523.35,8330.43
1,20815,-1,-1,65,0,1,73197950.7,201957.9507,2.1,-540,320.969,176.532,-30.5,-5.39,532.63,325.076,2022.94,2141.34,5621.22,8467.25
1,20816,-1,-1,65,0,1,73198050.7,201958.0507,2.1,-688,354.773,215.261,6.33594,-8.11,575.872,297.125,2026.21,2184.94,5628.47,8591.67
1,20817,-1,-1,65,0,1,73198150.7,201958.1507,2.1,-494,383.218,198.705,-25.8,14.1494,617.876,350.302,2004.75,2103.07,5571.26,8551.34
1,20818,-1,-1,65,0,1,73198250.7,201958.2507,2.1,-477,388.666,139.818,-90.8,5.87035,565.187,356.823,1994.43,2168.78,5441.49,8298.96
1,20819,-1,-1,65,0,1,73198350.7,201958.3507,2.1,-647,421.504,110.291,-95,38.9902,536.558,271.347,1967.71,2154.4,5446.45,8277.22
1,20820,-1,-1,65,0,1,73198450.7,201958.4507,2.1,-628,412.263,94.764,-104,-8.5,500.746,257.698,1958.95,2115.39,5466.15,8234.42
1,20821,-1,-1,65,0,1,73198550.7,201958.5507,2,-608,341.328,158.963,-2.78,-53.8,531.987,330.851,1946.58,2080.53,5533.95,8351.06
1,20822,-1,-1,65,0,1,73198650.7,201958.6507,2.1,-483,404.895,110.994,-14.8,-17.4,540.519,255.838,2017.62,2148.92,5657.96,8606.19
1,20823,-1,-1,65,0,1,73198750.7,201958.7507,2.1,-422,472.971,110.749,-68.5,80.4521,549.1,254.685,1891.57,2094.02,5565.22,8410.41
1,20824,-1,-1,65,0,1,73198850.7,201958.8507,2.1,-489,471.68,161.732,-31.4,62.9311,571.775,267.314,1900.08,2062.09,5492.82,8404.91
1,20825,-1,-1,65,0,1,73198950.7,201958.9507,2.1,-458,477.483,110.65,56.0401,-26.6,556,247.274,1940.31,2094.81,5478.07,8507.9
1,20826,-1,-1,65,0,1,73199050.7,201959.0507,2.1,-561,506.053,111.822,-10.3,-35.2,488.207,209.42,2105.13,2094.2,5515.55,8604.62
1,20827,-1,-1,65,0,1,73199150.7,201959.1507,2.1,-672,430.116,162.69,-21,-7.51,512.547,224.193,2073.65,2154.88,5492.69,8488
1,20828,-1,-1,65,0,1,73199250.7,201959.2507,2.1,-647,421.425,170.37,16.3084,8.25313,530.387,208.015,1964.67,2161.03,5411.83,8344.61
1,20829,-1,-1,65,0,1,73199350.7,201959.3507,2.1,-554,481.261,135.656,19.6541,39.9148,499.236,287.934,1972.57,2116.87,5440.88,8413.61
1,20830,-1,-1,65,0,1,73199450.7,201959.4507,2.1,-493,396.966,125.991,15.5801,69.5478,550.857,324.141,2032.21,2184.08,5444.98,8440.59
1,20831,-1,-1,65,0,1,73199550.7,201959.5507,2.1,-366,414.288,114.885,-6.63,-9.28,583.292,324.92,1957.87,2198.6,5414.49,8363.3
1,20832,-1,-1,65,0,1,73199650.7,201959.6507,2.2,-373,439.323,177.234,-97.5,82.5985,503.499,285.832,1917.23,2291.6,5485.39,8247.9
1,20833,-1,-1,65,0,1,73199750.7,201959.7507,2.1,-525,439.95,182.697,-66.4,31.1972,519.951,236.033,1921.6,2216.77,5574.54,8389.66
1,20834,-1,-1,65,0,1,73199850.7,201959.8507,2.1,-481,453.113,160.566,-24.9,41.7806,553.803,231.41,1944.96,2173.71,5592.08,8519.11
1,20835,-1,-1,65,0,1,73199950.7,201959.9507,2.2,-445,457.639,195.42,-26.2,21.0268,526.238,288.164,2039.38,2118.45,5532.59,8529.67
1,20836,-1,-1,65,0,1,73200050.7,202000.0507,2.1,-589,427.693,211.213,-36.6,-26.1,590.512,357.435,2014.9,2050.37,5535.74,8532.24
1,20837,-1,-1,65,0,1,73200150.7,202000.1507,2.1,-576,429.793,243.784,-69.7,7.50812,540.618,335.277,1950.66,2205.08,5541.52,8392.93
1,20838,-1,-1,65,0,1,73200250.7,202000.2507,2.1,-489,423.407,247.267,-85.7,34.5666,566.487,317.546,2016.8,2224.23,5406.95,8327.95
1,20839,-1,-1,65,0,1,73200350.7,202000.3507,2,-520,419.749,238.591,-81.3,30.6322,580.591,230.549,2057.92,2096.95,5360.9,8337.84
1,20840,-1,-1,65,0,1,73200450.7,202000.4507,2.1,-507,421.435,149.815,-48.6,40.6563,572.365,155.402,2008.83,2068.46,5373.05,8327.03
1,20841,-1,-1,65,0,1,73200550.7,202000.5507,2.1,-514,379.731,118.244,-69.1,27.1915,515.652,210.265,1995.84,2122.71,5474.9,8296.99
1,20842,-1,-1,65,0,1,73200650.7,202000.6507,2.1,-611,414.478,201.857,-34.3,1.77736,554.366,318.125,1998.4,2115.78,5508.97,8441.93
1,20843,-1,-1,65,0,1,73200750.7,202000.7507,2.1,-628,365.213,267.292,-94.1,43.8406,632.201,305.473,1998.69,2086.27,5534.02,8436
1,20844,-1,-1,65,0,1,73200850.7,202000.8507,2.1,-553,387.66,180.319,-122,6.19845,558.852,321.581,1982.29,2111.68,5506.5,8312.96
1,20845,-1,-1,65,0,1,73200950.7,202000.9507,2.1,-515,399.601,192.481,-128,4.05681,571.863,333.26,1981.97,2101.79,5434.62,8259.84
1,20846,-1,-1,65,0,1,73201050.7,202001.0507,2.1,-515,462.059,257.077,-112,-27.5,509.046,247.603,1904.11,2161.02,5272.1,8035.57
1,20847,-1,-1,65,0,1,73201150.7,202001.1507,2.1,-570,534.135,228.562,-28.4,-36.7,519.116,245.225,1874.66,2189.46,5282.92,8182.39
1,20848,-1,-1,65,0,1,73201250.7,202001.2507,2.1,-583,564.413,207.1,-47,25.5204,598.607,292.962,1876.71,2104.65,5364.76,8357.49
1,20849,-1,-1,65,0,1,73201350.7,202001.3507,2.3,-535,540.602,156.47,-63.9,-38.1,499.472,260.704,1957.84,1968.04,5380.95,8314.94
1,20850,-1,-1,65,0,1,73201450.7,202001.4507,2,-604,513.041,181.567,-45.6,-29.5,503.448,270.887,1918.77,1975.83,5342.8,8232.42
1,20851,-1,-1,65,0,1,73201550.7,202001.5507,2,-555,468.582,152.015,4.18184,1.06065,559.425,302.014,1891.58,2255.44,5400.94,8324.71
1,20852,-1,-1,65,0,1,73201650.7,202001.6507,2.2,-450,472.871,128.57,13.2954,28.059,491.771,379.432,1879.61,2149.02,5428.85,8286.39
1,20853,-1,-1,65,0,1,73201750.7,202001.7507,2,-362,486.262,145.029,-42,35.5211,493.785,334.754,1879.38,2116.78,5365.95,8183.37
1,20854,-1,-1,65,0,1,73201850.7,202001.8507,2.1,-445,489.045,88.5411,-64,71.441,544.089,167.455,1890.32,2120.21,5304.02,8163.47
1,20855,-1,-1,65,0,1,73201950.7,202001.9507,2.1,-596,484.105,90.5128,-72.3,91.7685,523.873,125.35,1884.43,2211.72,5281.4,8101.49
1,20856,-1,-1,65,0,1,73202050.7,202002.0507,2.1,-604,456.221,60.3851,-45.1,61.9061,535.812,164.916,1885.16,2194.02,5221.93,8054
1,20857,-1,-1,65,0,1,73202150.7,202002.1507,2,-507,448.809,61.2593,22.2613,79.2747,542.286,235.274,1901.6,2125.47,5180.59,8095.55
1,20858,-1,-1,65,0,1,73202250.7,202002.2507,2.1,-530,447.759,148.823,-29.8,103.315,525.69,271.177,1925.4,2194.96,5295.92,8165.01
1,20859,-1,-1,65,0,1,73202350.7,202002.3507,2,-559,438.734,183.883,-98.9,36.7702,501.572,280.572,1922.78,2124.64,5340.58,8104.73
1,20860,-1,-1,65,0,1,73202450.7,202002.4507,2.1,-419,453.453,197.837,-136,37.3349,505.608,240.486,1861.17,2088.94,5428.61,8112.63
1,20861,-1,-1,65,0,1,73202550.7,202002.5507,2.2,-571,402.998,220.583,-97.8,68.0622,537.214,188.72,1786.95,2094.74,5284.91,7914.3
1,20862,-1,-1,65,0,1,73202650.7,202002.6507,2.1,-706,401.403,140.744,18.3707,27.2682,545.275,198.864,1784.68,2151.3,5167.74,7917.47
1,20863,-1,-1,65,0,1,73202750.7,202002.7507,2.1,-662,474.669,121.986,-58,33.0371,491.14,266.157,1787.87,2093.15,5311.46,8007.15
1,20864,-1,-1,65,0,1,73202850.7,202002.8507,2,-651,467.016,152.889,-163,51.1382,450.113,281.89,1836.6,2080.17,5215.13,7806.05
1,20865,-1,-1,65,0,1,73202950.7,202002.9507,2.1,-568,474.438,216.926,-126,-10.9,526.919,317.189,1830.3,2149.07,5163.3,7869.19
1,20866,-1,-1,65,0,1,73203050.7,202003.0507,2.2,-522,468.59,194.772,-115,-83,536.122,350.053,1896.29,2190.98,5163.55,7949.62
1,20867,-1,-1,65,0,1,73203150.7,202003.1507,2,-503,433.551,144,-99,53.8333,515.351,319.153,1964.18,2175.29,5321.53,8135.64
1,20868,-1,-1,65,0,1,73203250.7,202003.2507,2.1,-454,429.542,136.394,-33.4,75.2592,466.219,218.694,1902.6,2124.5,5271.09,8036.04
1,20869,-1,-1,65,0,1,73203350.7,202003.3507,2.1,-545,460.24,147.274,9.85923,89.3474,436.341,294.054,1913.76,2149.68,5148.9,7969.1
1,20870,-1,-1,65,0,1,73203450.7,202003.4507,1.9,-502,524.725,159.459,4.89845,24.8414,437.471,328.117,1971.22,2221.83,5079.24,8017.55
1,20871,-1,-1,65,0,1,73203550.7,202003.5507,2.1,-379,516.138,139.88,4.73205,-5.54,555.89,293.327,1849.42,2099.39,5151.64,8077.82
1,20872,617612.38,4613604.77,65,0,1,73203650.7,202003.6507,2.2,-596,441.094,171.835,-2.92,11.6141,521.687,254.499,1762.32,2093.92,5258.72,7980.91
1,20873,617612.39,4613604.82,65,0,1,73203750.7,202003.7507,2.1,-599,398.319,166.95,-39,7.26087,461.68,296.913,1827.58,2162.2,5349.78,7998.33
1,20874,617612.41,4613604.88,65,0,1,73203850.7,202003.8507,2.2,-615,437.872,188.735,-71.4,22.1001,417.618,314.251,1809.81,2055.6,5201.77,7795.7
1,20875,617612.42,4613604.94,65,0,1,73203950.7,202003.9507,2.1,-684,466.352,217.348,-64.2,59.7065,422.254,321.439,1775.92,1982.76,5163.32,7763.61
1,20885.5,617612.43,4613604.97,65.5,0,1,73205000.7,202004.0507,2,-568,460.8455,152.894,-45.0149,22.59685,475.50800000000004,237.105,1811.67,2103.42,5152.02,7855.1849999999995
1,20885.5,617612.43,4613604.99,66,0,1,73205000.7,202004.1507,2,-477.5,436.3205,94.9581,-39.18625,-8.01685,513.636,278.58,1798.375,2133.96,5089.525,7798.6849999999995
1,20885.5,617612.43,4613605.01,66,0,1,73205000.7,202004.2507,2.1,-462,429.29049999999995,105.20985,-40.1,14.061900000000001,536.764,291.02049999999997,1847.835,2091.12,5024.055,7797.83
1,20885.5,617612.42,4613605.03,66,0,1,73205000.7,202004.3507,2.1500000000000004,-532,458.903,259.992,-20.187875,-6.5374,510.15250000000003,263.90250000000003,1866.0149999999999,2076.635,5070.38,7885.27
1,20885.5,617612.42,4613605.05,66,0,1,73205000.7,202004.4507,2.1500000000000004,-587.5,482.9335,293.884,-64.495,-21.27,492.5255,239.23450000000003,1881.0749999999998,2053.92,5134.795,7926.905000000001
1,20885.5,617612.42,4613605.07,66,0,1,73205000.7,202004.5507,2.1,-587,455.94399999999996,236.23250000000002,-45.215,-14.95,550.0264999999999,214.5675,1851.24,2061.43,5141.405000000001,7953.39
1,20885.5,617612.42,4613605.08,66,0,1,73205000.7,202004.6507,2,-560.5,451.4335,176.94400000000002,-44.25,-28.5797,553.52,200.2455,1813.605,1980.8400000000001,5129.120000000001,7903.43
1,20885.5,617612.42,4613605.1,66,0,1,73205000.7,202004.7507,2.1,-539.5,438.7475,178.5645,-71.95,-10.8204,460.166,211.157,1861.495,1975.385,5140.305,7828.785
1,20885.5,617612.42,4613605.12,66,0,1,73205000.7,202004.8507,2.05,-565,409.536,180.94150000000002,-65.95,24.05905,477.60249999999996,291.795,1839.2649999999999,2048.16,5135.965,7796.23
1,20885.5,617612.42,4613605.14,66,0,1,73205000.7,202004.9507,2.05,-544.5,401.4695,204.643,-72.3,30.60756,538.6965,300.4425,1804.825,2112.2,5140.155,7812.875
1,20901,617612.43,4613604.96,66,0,1,73206550.70000002,202006.0507,2.0818181818181816,-545.4545455,455.2733636363637,128.77175454545454,-42.33323,21.77346818181818,470.50069999999994,265.5461,1832.2745454545454,2108.377272727273,5208.995,7923.2418181818175
1,20907,617612.45,4613604.96,66,0,1,73207150.7,202007.1507,2.2,-685,452.183,197.142,-141,-0.894,579.01,320.338,1837.29,2176.61,5291.55,8019.44
1,20908,617612.46,4613604.96,66,0,1,73207250.7,202007.2507,2.1,-651,490.425,122.024,-104,65.9879,506.297,255.158,1775.54,2241.08,5296.6,7964.51
1,20909,617612.47,4613604.96,66,0,1,73207350.7,202007.3507,2.1,-647,421.76,177.533,-98.2,56.6025,497.551,185.748,1778.32,2198.34,5220.94,7820.39
1,20910,617612.49,4613604.96,66,0,1,73207450.7,202007.4507,2.1,-518,487.662,249.482,-76.1,8.18919,471.724,270.116,1846.07,2094.36,5059.64,7789.04
1,20911,617612.5,4613604.96,66,0,1,73207550.7,202007.5507,1.9,-499,495.886,131.389,-41.6,-27.9,553.621,314.704,1833.74,2072.78,5103.94,7945.57
1,20912,617612.52,4613604.97,66,0,1,73207650.7,202007.6507,1.9,-525,484.436,117.461,-46.9,-56,530.789,285.004,1821.68,2056.4,5157.6,7947.62
1,20913,617612.53,4613604.97,66,0,1,73207750.7,202007.7507,1.7,-451,499.609,102.572,-81.2,-31,455.818,230.557,1909.7,1961.05,5122.28,7906.19
1,20914,617612.54,4613604.97,66,0,1,73207850.7,202007.8507,2.1,-346,502.061,51.8872,-153,29.8398,494.991,246.352,1915.63,1942.73,5095.05,7854.79
1,20915,617612.56,4613604.97,66,0,1,73207950.7,202007.9507,2.1,-537,461.907,167.419,-95.8,30.8806,587.043,273.593,1898.94,2014.81,5125.75,7977.85
1,20916,617612.56,4613604.98,66,0,1,73208050.7,202008.0507,2.2,-638,366.644,213.386,-82.3,28.712,508.538,287.552,1909.54,2148.86,5189.93,7892.35
1,20917,617612.56,4613605.02,66,0,1,73208150.7,202008.1507,2.3,-698,363.556,209.071,-71.9,56.0202,496.079,216.661,1823.62,2106.43,5182.12,7793.46
1,20918,617612.56,4613605.06,66,0,1,73208250.7,202008.2507,2,-734,414.979,201.045,-0.145,58.6438,477.794,51.0246,1803.67,1982.57,5169.01,7865.31
1,20919,617612.56,4613605.1,66,0,1,73208350.7,202008.3507,2.1,-694,368.397,219.963,-92,31.7397,471.017,140.526,1838.28,1966.98,5138.33,7724.02
1,20920,617612.56,4613605.13,66,0,1,73208450.7,202008.4507,1.9,-600,412.933,229.361,-56.1,75.9369,476.42,167.254,1743.95,2069.24,5176.68,7753.85
1,20921,617612.56,4613605.17,66,0,1,73208550.7,202008.5507,2.1,-556,471.405,195.399,60.079,90.3251,496.532,144.316,1829.4,2056.5,5219.44,8076.85
1,20922,617612.56,4613605.21,66,0,1,73208650.7,202008.6507,2.2,-619,412.668,259.667,53.032,83.2435,489.676,236.055,1884.04,2054.96,5157.21,7996.62
1,20923,617612.56,4613605.24,66,0,1,73208750.7,202008.7507,2,-672,275.217,287.53,-59.5,8.65201,542.274,266.78,1896.62,2071.48,5127.71,7782.32
1,20924,617612.56,4613605.28,66,0,1,73208850.7,202008.8507,1.8,-494,388.395,174.087,-56.5,-0.445,499.172,202.3,1888.79,2150.78,5149.82,7869.63
1,20925,617612.56,4613605.32,66,0,1,73208950.7,202008.9507,1.9,-281,471.413,124.52,-71.7,26.5955,499.186,148.764,1880.79,2231.61,5208.78,7988.44
1,20926,617612.56,4613605.36,66,0,1,73209050.7,202009.0507,2.3,-417,522.236,117.18,-55.1,7.83136,494.469,186.421,1909.48,2246.55,5315.78,8186.84
1,20927,617612.56,4613605.42,66,0,1,73209150.7,202009.1507,1.9,-543,437.438,158.048,-59.8,-21.2,481.229,276.596,1858.22,2209.68,5263.44,7980.5
1,20928,617612.56,4613605.48,66,0,1,73209250.7,202009.2507,1.9,-545,414.539,160.178,-78.9,24.5407,507.117,247.398,1844.2,2134.21,5279.33,7966.26
1,20929,617612.56,4613605.53,66,0,1,73209350.7,202009.3507,2,-513,350.137,162.854,-80.3,70.0452,516.613,286.188,1927.96,2088.41,5295.1,8009.54
1,20930,617612.55,4613605.59,66,0,1,73209450.7,202009.4507,2.1,-565,366.912,138.618,-71.7,78.7934,477.212,294.974,1894.54,2150.32,5263.14,7930.1
1,20931,617612.55,4613605.64,66,0,1,73209550.7,202009.5507,2,-606,444.117,140.414,-42.5,-16.1,431.703,274.672,1826.52,1971.51,5206.22,7866.04
1,20932,617612.55,4613605.7,66,0,1,73209650.7,202009.6507,2,-566,481.368,137.7,-69.6,-5.06,500.195,229.646,1834.03,2079.54,5210.82,7956.85
1,20933,617612.55,4613605.75,66,0,1,73209750.7,202009.7507,2,-524,432.306,154.404,-178,40.1685,594.604,164.433,1853.94,2148.34,5256.77,7959.99
1,20934,617612.55,4613605.81,66,0,1,73209850.7,202009.8507,1.9,-481,440.546,135.043,-117,-38.8,577.708,188.752,1880.72,2144.18,5246.13,8027.82
1,20935,617612.55,4613605.86,66,0,1,73209950.7,202009.9507,2,-440,431.194,116.878,-63.4,22.0936,526.779,209.594,1956.85,2112.12,5244.02,8095.48
1,20936,617612.55,4613605.91,66,0,1,73210050.7,202010.0507,1.9,-443,423.376,170.317,-43.8,50.8994,523.623,208.476,1911.92,2136.62,5321.75,8136.89
1,20937,617612.55,4613605.95,66,0,1,73210150.7,202010.1507,2.1,-461,436.4,159.271,-87.2,43.6058,523.013,252.784,1878.09,2072.03,5310.64,8060.97
1,20938,617612.55,4613605.98,66,0,1,73210250.7,202010.2507,1.9,-600,509.018,87.035,-72.3,-6.22,507.159,284.792,1997.09,2048.39,5321.54,8262.53
1,20939,617612.55,4613606.02,66,0,1,73210350.7,202010.3507,1.9,-491,544.591,144.423,-3,-88.8,483.429,285.736,1989.69,2059.45,5346.53,8361.24
1,20940,617612.55,4613606.06,66,0,1,73210450.7,202010.4507,1.9,-461,519.506,168.852,2.31393,-80.6,514.187,220.124,1921.41,2053.71,5351.32,8308.74
1,20941,617612.55,4613606.09,66,0,1,73210550.7,202010.5507,2,-524,428.452,150.011,16.8158,-16.8,588.01,256.686,1884.95,2118.36,5331.02,8249.26
1,20942,617612.55,4613606.13,66,0,1,73210650.7,202010.6507,2,-591,404.716,118.677,0.485319,-42.2,538.576,323.142,1880.31,2025.48,5218.43,8042.52
1,20943,617612.54,4613606.17,66,0,1,73210750.7,202010.7507,2,-592,448.766,183.233,-49.3,-51.2,485.182,374.807,1866.13,2051.88,5220.56,7971.32
1,20944,617612.54,4613606.21,66,0,1,73210850.7,202010.8507,2,-477,468.041,261.6,-82.3,8.71245,454.979,323.224,1869.28,2069.01,5289.38,7999.42
1,20945,617612.54,4613606.24,66,0,1,73210950.7,202010.9507,1.9,-621,441.513,201.043,-76.9,-13,472.62,249.861,1871.87,1985.29,5285.93,7995.08
1,20946,617612.55,4613606.28,66,0,1,73211050.7,202011.0507,2,-552,429.277,193.826,-85.1,53.0681,516.288,238.65,1893.57,2020.85,5301.36,8055.41
1,20947,617612.56,4613606.32,66,0,1,73211150.7,202011.1507,1.7,-553,381.082,163.934,-18.9,43.436,629.063,193.695,1892.26,2084.59,5299.03,8182.49
1,20948,617612.58,4613606.35,66,0,1,73211250.7,202011.2507,1.8,-466,407.828,96.9962,40.3546,-35.9,529.593,222.404,1894.75,2094.67,5228.68,8101.21
1,20949,617612.59,4613606.39,66,0,1,73211350.7,202011.3507,1.9,-490,444.062,107.767,6.06163,5.51356,467.212,349.133,1847.5,2120.82,5231.62,7996.46
1,20950,617612.6,4613606.43,66,0,1,73211450.7,202011.4507,2,-637,501.965,195.072,-71.9,9.81101,468.119,266.568,1827.44,2051.71,5246.78,7972.43
1,20951,617612.62,4613606.47,66,0,1,73211550.7,202011.5507,1.9,-741,440.314,202.793,-25.9,41.8528,509.899,212.17,1891.12,2048.52,5273.43,8088.88
1,20952,617612.63,4613606.5,66,0,1,73211650.7,202011.6507,1.7,-638,399.122,167.435,-75.7,51.7238,514.74,232.311,1980.25,2047.98,5184.29,8002.68
1,20953,617612.64,4613606.54,66,0,1,73211750.7,202011.7507,1.9,-498,418.206,142.71,-148,-17.3,498.995,245.615,1905.36,2073.79,5146.63,7820.73
1,20954,617612.66,4613606.58,66,0,1,73211850.7,202011.8507,1.9,-509,408.526,93.0294,-61.9,-15.4,515.166,256.62,1904.33,2086.74,5197.8,7963.9
1,20955,617612.67,4613606.62,66,0,1,73211950.7,202011.9507,1.8,-566,407.371,111.289,-60,-19.8,593.143,289.916,1873.74,2140,5366.01,8180.25
1,20956,617612.68,4613606.66,66,0,1,73212050.7,202012.0507,1.8,-573,423.792,166.753,-126,-85.8,571.484,287.573,1806.25,2188.17,5422.98,8098.38
1,20957,617612.67,4613606.72,66,0,1,73212150.7,202012.1507,1.8,-532,311.819,118.552,-57.4,-64.4,545.034,336.684,1843.53,2149.67,5400.01,8042.94
1,20958,617612.67,4613606.77,66,0,1,73212250.7,202012.2507,1.8,-482,423.932,110.385,-8.99,-9.26,518.112,264.98,1978.75,2012.99,5468.53,8380.33
1,20959,617612.67,4613606.83,66,0,1,73212350.7,202012.3507,1.8,-448,370.348,130.962,-65.2,43.5811,490.118,170.43,1949.81,2045.56,5406.41,8151.52
1,20960,617612.67,4613606.88,66,0,1,73212450.7,202012.4507,1.8,-489,365.133,174.115,-114,115.283,462.899,134.92,1918.21,2157.32,5282.13,7914.37
1,20961,617612.67,4613606.94,66,0,1,73212550.7,202012.5507,1.9,-543,452.961,110.336,-91,-9.97,458.97,192.254,1874.47,2133.07,5291.76,7987.17
1,20962,617612.67,4613606.99,66,0,1,73212650.7,202012.6507,1.9,-507,489.696,81.054,-20.5,-13.5,469.332,277.251,1862.86,2107.91,5390.75,8192.14
1,20963,617612.67,4613607.05,66,0,1,73212750.7,202012.7507,2,-612,426.722,196.279,-26.9,37.7299,454.196,298.545,1854.01,2139.77,5366.67,8074.73
1,20964,617612.67,4613607.11,66,0,1,73212850.7,202012.8507,1.9,-677,330.931,223.531,-17.8,22.4656,423.329,254.945,1827.36,2102.67,5266.61,7830.44
1,20965,617612.67,4613607.16,66,0,1,73212950.7,202012.9507,1.9,-664,393.978,140.328,-1.44,94.5447,510.581,191.003,1906.03,2054.21,5247.29,8056.44
1,20966,617612.67,4613607.22,66,0,1,73213050.7,202013.0507,1.9,-627,436.236,142.698,-19,111.124,487.649,260.48,2013.67,2049.6,5279.37,8197.93
1,20967,617612.69,4613607.27,66,0,1,73213150.7,202013.1507,1.7,-495,537.41,157.623,-34.4,-3.03,482.565,255.807,1983.04,2075.1,5301.8,8270.43
1,20968,617612.7,4613607.33,66,0,1,73213250.7,202013.2507,1.8,-281,471.936,57.5622,74.537,7.92147,491.259,262.332,1970.37,2125.07,5419.39,8427.49
1,20969,617612.71,4613607.38,66,0,1,73213350.7,202013.3507,2,-463,430.804,155.882,-1.31,-14.4,490.257,306.666,1917.43,2193.59,5377.74,8214.92
1,20970,617612.73,4613607.44,66,0,1,73213450.7,202013.4507,2,-678,426.075,309.342,-36.6,-54.8,488.801,287.55,1916.24,2199.62,5181.05,7975.58
1,20971,617612.74,4613607.5,66,0,1,73213550.7,202013.5507,1.9,-711,418.203,262.394,-41.2,3.29035,525.942,178.77,1957.44,2152.95,5156.02,8016.38
1,20972,617612.75,4613607.55,66,0,1,73213650.7,202013.6507,1.8,-570,430.402,154.007,-57.5,-32.1,531.317,166.372,1828.01,2091.84,5092.89,7825.14
1,20973,617612.76,4613607.61,66,0,1,73213750.7,202013.7507,1.8,-457,441.237,149.653,-12.7,-33,526.851,166.017,1782.89,2076.04,5187.17,7925.49
1,20974,617612.78,4613607.66,66,0,1,73213850.7,202013.8507,1.8,-426,462.973,178.831,-5.12,-24.5,584.064,223.088,1893.03,2078.04,5235.88,8170.83
1,20975,617612.79,4613607.72,66,0,1,73213950.7,202013.9507,1.9,-419,462.744,183.27,3.96887,-2.59,539.145,235.316,1911.41,2138.78,5223.8,8141.06
1,20976,617612.8,4613607.76,66,0,1,73214050.7,202014.0507,2,-546,421.125,135.226,-55.8,-13.8,489.331,199.761,1901.66,1963.38,5277.25,8033.55
